customer_id,signup_date,plan,region,acquisition_channel
3158,2024-01-21,Standard,North,Organic
3159,2024-08-29,Basic,East,Organic
3160,2025-03-30,Basic,North,Paid Search
3161,2024-10-29,Standard,East,Paid Search
3162,2024-03-09,Premium,Central,Paid Search
3163,2024-05-08,Basic,North,Social Ads
3164,2024-07-14,Basic,East,Referral
3165,2024-05-19,Standard,Central,Social Ads
3166,2025-03-19,Basic,Central,Organic
3167,2024-10-09,Basic,East,Paid Search
3168,2024-11-07,Basic,East,Organic
3169,2024-10-03,Standard,South,Social Ads
3170,2024-03-01,Basic,Central,Organic
3171,2024-11-14,Basic,East,Organic
3172,2024-02-21,Premium,Central,Referral
3173,2024-06-01,Premium,North,Paid Search
3174,2024-11-06,Standard,West,Organic
3175,2025-01-23,Basic,West,Organic
3176,2024-06-25,Standard,East,Paid Search
3177,2024-12-27,Basic,East,Referral
3178,2024-11-09,Basic,Central,Paid Search
3179,2024-04-06,Standard,East,Partnership
3180,2024-07-31,Basic,Central,Organic
3181,2024-05-16,Basic,East,Paid Search
3182,2024-01-06,Basic,Central,Social Ads
3183,2024-04-18,Basic,East,Paid Search
3184,2024-02-08,Basic,South,Organic
3185,2025-02-28,Premium,Central,Paid Search
3186,2024-09-17,Basic,South,Paid Search
3187,2025-03-01,Basic,South,Social Ads
3188,2024-03-27,Basic,South,Social Ads
3189,2025-04-09,Premium,South,Social Ads
3190,2024-03-16,Standard,North,Social Ads
3191,2025-04-15,Basic,West,Organic
3192,2025-02-17,Premium,North,Organic
3193,2025-04-01,Basic,East,Social Ads
3194,2024-10-11,Basic,East,Partnership
3195,2024-08-26,Basic,West,Organic
3196,2025-01-06,Basic,West,Paid Search
3197,2025-05-09,Basic,West,Organic
3198,2024-02-14,Standard,South,Organic
3199,2025-02-04,Basic,North,Paid Search
3200,2024-09-03,Standard,East,Paid Search
3201,2025-03-25,Basic,North,Organic
3202,2025-04-29,Basic,North,Social Ads
3203,2024-01-18,Basic,North,Social Ads
3204,2024-10-15,Premium,West,Partnership
3205,2025-02-17,Basic,West,Organic
3206,2024-08-22,Standard,East,Paid Search
3207,2025-02-19,Basic,East,Organic
3208,2025-05-13,Basic,East,Organic
3209,2024-04-24,Basic,North,Paid Search
3210,2024-08-21,Basic,West,Social Ads
3211,2024-01-11,Basic,South,Organic
3212,2024-07-24,Basic,North,Partnership
3213,2024-09-03,Standard,Central,Social Ads
3214,2024-05-06,Basic,North,Social Ads
3215,2024-05-26,Standard,West,Social Ads
3216,2024-04-27,Basic,Central,Organic
3217,2025-01-16,Standard,North,Social Ads
3218,2025-02-15,Standard,West,Organic
3219,2024-12-28,Basic,West,Referral
3220,2025-05-23,Basic,South,Organic
3221,2024-05-16,Standard,North,Organic
3222,2024-06-23,Premium,West,Paid Search
3223,2024-10-15,Basic,East,Organic
3224,2025-04-25,Basic,West,Organic
3225,2024-01-19,Premium,South,Paid Search
3226,2024-07-13,Basic,West,Referral
3227,2024-11-25,Standard,North,Paid Search
3228,2024-06-23,Basic,North,Organic
3229,2025-03-24,Basic,Central,Organic
3230,2024-12-19,Standard,North,Organic
3231,2025-05-13,Standard,Central,Paid Search
3232,2024-05-20,Basic,East,Social Ads
3233,2024-04-02,Standard,South,Organic
3234,2024-08-26,Standard,East,Organic
3235,2024-07-23,Standard,Central,Organic
3236,2025-03-08,Basic,West,Organic
3237,2024-09-01,Standard,West,Organic
3238,2024-11-12,Standard,East,Social Ads
3239,2024-10-21,Standard,West,Organic
3240,2024-10-08,Standard,Central,Paid Search
3241,2024-01-17,Basic,South,Paid Search
3242,2024-03-11,Standard,North,Organic
3243,2024-09-25,Standard,Central,Social Ads
3244,2024-11-20,Basic,Central,Paid Search
3245,2024-10-31,Basic,North,Organic
3246,2025-03-26,Basic,North,Social Ads
3247,2024-01-07,Standard,South,Organic
3248,2024-11-09,Basic,South,Referral
3249,2024-04-12,Standard,South,Paid Search
3250,2024-07-11,Premium,West,Paid Search
3251,2024-06-19,Standard,Central,Referral
3252,2024-09-07,Premium,North,Social Ads
3253,2025-01-21,Premium,Central,Paid Search
3254,2024-07-25,Basic,Central,Social Ads
3255,2025-02-19,Standard,South,Organic
3256,2025-01-14,Basic,South,Paid Search
3257,2024-05-23,Premium,Central,Organic
3258,2024-01-25,Basic,South,Organic
3259,2024-03-13,Premium,West,Social Ads
3260,2024-04-02,Standard,North,Organic
3261,2025-05-19,Standard,Central,Organic
3262,2024-12-01,Basic,North,Social Ads
3263,2025-02-28,Basic,West,Organic
3264,2025-05-13,Standard,South,Organic
3265,2024-12-29,Basic,East,Paid Search
3266,2024-07-17,Premium,West,Paid Search
3267,2025-02-16,Basic,East,Social Ads
3268,2024-12-04,Standard,North,Paid Search
3269,2025-03-04,Basic,Central,Paid Search
3270,2024-05-18,Standard,South,Social Ads
3271,2024-02-26,Standard,West,Paid Search
3272,2024-08-19,Basic,South,Paid Search
3273,2025-03-10,Basic,East,Referral
3274,2025-01-18,Basic,East,Organic
3275,2024-07-12,Standard,Central,Organic
3276,2025-06-01,Standard,East,Organic
3277,2024-07-03,Standard,Central,Paid Search
3278,2024-10-18,Standard,West,Organic
3279,2024-11-30,Basic,Central,Paid Search
3280,2024-04-25,Basic,East,Social Ads
3281,2024-02-18,Basic,North,Paid Search
3282,2024-03-22,Basic,Central,Organic
3283,2024-11-28,Premium,South,Social Ads
3284,2024-11-30,Premium,North,Organic
3285,2024-08-08,Basic,Central,Social Ads
3286,2024-11-18,Standard,South,Paid Search
3287,2024-01-03,Premium,North,Organic
3288,2024-07-24,Basic,Central,Referral
3289,2024-02-09,Basic,West,Organic
3290,2024-02-28,Basic,South,Partnership
3291,2025-05-21,Standard,West,Organic
3292,2024-05-01,Premium,East,Organic
3293,2025-04-23,Standard,Central,Organic
3294,2024-04-05,Basic,Central,Organic
3295,2025-02-17,Basic,South,Social Ads
3296,2024-08-22,Standard,Central,Social Ads
3297,2024-03-02,Premium,East,Social Ads
3298,2024-09-12,Standard,Central,Organic
3299,2024-12-13,Standard,North,Organic
3300,2024-05-03,Basic,West,Social Ads
3301,2025-04-26,Premium,East,Organic
3302,2024-11-12,Standard,East,Social Ads
3303,2025-05-18,Basic,West,Social Ads
3304,2024-02-17,Standard,West,Organic
3305,2025-02-12,Basic,East,Social Ads
3306,2024-05-15,Basic,West,Social Ads
3307,2024-07-19,Basic,South,Social Ads
3308,2024-09-06,Basic,West,Organic
3309,2024-11-09,Basic,North,Organic
3310,2025-01-02,Basic,North,Organic
3311,2025-03-04,Standard,South,Organic
3312,2025-04-24,Standard,West,Organic
3313,2024-11-09,Basic,North,Social Ads
3314,2025-05-14,Basic,Central,Social Ads
3315,2024-12-20,Standard,West,Paid Search
3316,2025-04-29,Basic,South,Organic
3317,2024-07-29,Basic,West,Referral
3318,2024-02-13,Premium,East,Organic
3319,2024-04-01,Standard,East,Social Ads
3320,2024-09-21,Premium,North,Partnership
3321,2024-08-07,Standard,East,Social Ads
3322,2025-03-17,Basic,South,Partnership
3323,2025-02-04,Standard,North,Social Ads
3324,2025-02-03,Basic,South,Organic
3325,2025-05-04,Basic,South,Organic
3326,2025-04-29,Basic,East,Organic
3327,2025-04-14,Premium,East,Organic
3328,2025-03-20,Basic,South,Social Ads
3329,2024-09-25,Premium,East,Organic
3330,2024-09-23,Premium,East,Social Ads
3331,2024-02-23,Standard,East,Organic
3332,2024-02-28,Standard,West,Paid Search
3333,2024-02-09,Standard,South,Partnership
3334,2024-08-24,Premium,Central,Organic
3335,2025-01-20,Basic,South,Social Ads
3336,2024-10-26,Standard,North,Social Ads
3337,2025-01-29,Standard,East,Organic
3338,2024-07-25,Premium,East,Paid Search
3339,2024-12-01,Standard,Central,Organic
3340,2025-05-28,Standard,North,Social Ads
3341,2024-06-26,Standard,West,Paid Search
3342,2025-01-30,Premium,South,Paid Search
3343,2025-01-05,Standard,West,Social Ads
3344,2024-11-13,Basic,North,Organic
3345,2025-01-03,Standard,Central,Social Ads
3346,2025-01-18,Premium,North,Referral
3347,2024-03-02,Standard,Central,Referral
3348,2025-05-19,Premium,West,Social Ads
3349,2024-08-26,Basic,West,Organic
3350,2024-07-13,Standard,North,Partnership
3351,2024-08-09,Standard,North,Organic
3352,2024-03-01,Premium,East,Social Ads
3353,2024-05-08,Basic,Central,Organic
3354,2024-06-04,Premium,East,Partnership
3355,2025-01-12,Standard,South,Social Ads
3356,2025-03-12,Basic,South,Social Ads
3357,2024-07-25,Basic,North,Organic
3358,2025-01-22,Basic,West,Social Ads
3359,2025-04-24,Standard,South,Social Ads
3360,2024-12-05,Basic,South,Social Ads
3361,2024-12-05,Basic,East,Organic
3362,2024-07-22,Premium,East,Paid Search
3363,2024-06-09,Basic,South,Organic
3364,2025-01-26,Basic,North,Paid Search
3365,2024-03-10,Standard,East,Organic
3366,2025-02-08,Standard,South,Organic
3367,2025-05-31,Standard,West,Organic
3368,2024-04-29,Basic,East,Organic
3369,2024-08-04,Standard,South,Organic
3370,2024-02-25,Standard,Central,Referral
3371,2024-12-31,Basic,East,Paid Search
3372,2025-05-18,Basic,Central,Organic
3373,2025-03-30,Basic,East,Paid Search
3374,2024-04-13,Basic,East,Paid Search
3375,2024-03-17,Standard,Central,Referral
3376,2024-08-17,Standard,North,Organic
3377,2024-09-14,Basic,South,Organic
3378,2024-09-20,Basic,North,Partnership
3379,2024-11-26,Basic,North,Organic
3380,2024-06-30,Standard,South,Organic
3381,2024-01-27,Basic,West,Organic
3382,2024-10-02,Standard,North,Organic
3383,2024-10-25,Basic,North,Partnership
3384,2024-03-31,Standard,North,Organic
3385,2025-04-24,Premium,West,Referral
3386,2025-04-02,Basic,East,Partnership
3387,2025-03-26,Standard,Central,Paid Search
3388,2024-12-30,Premium,Central,Organic
3389,2024-12-16,Basic,West,Organic
3390,2025-02-03,Standard,North,Paid Search
3391,2024-09-09,Basic,Central,Organic
3392,2025-04-03,Standard,West,Paid Search
3393,2025-05-13,Basic,South,Organic
3394,2025-05-22,Premium,Central,Referral
3395,2024-10-30,Standard,South,Paid Search
3396,2025-05-15,Standard,North,Social Ads
3397,2024-06-14,Standard,Central,Referral
3398,2025-02-18,Standard,West,Organic
3399,2025-04-06,Basic,East,Organic
3400,2024-04-23,Premium,Central,Organic
3401,2025-03-08,Premium,Central,Organic
3402,2024-12-21,Standard,Central,Paid Search
3403,2024-07-25,Premium,Central,Organic
3404,2024-08-22,Standard,West,Organic
3405,2025-03-17,Standard,West,Partnership
3406,2024-12-20,Standard,East,Organic
3407,2025-05-29,Basic,West,Paid Search
3408,2024-07-26,Basic,West,Organic
3409,2024-05-04,Basic,North,Organic
3410,2024-05-17,Standard,North,Paid Search
3411,2024-12-04,Basic,South,Referral
3412,2024-03-08,Basic,East,Organic
3413,2025-01-17,Premium,North,Organic
3414,2024-01-19,Basic,East,Organic
3415,2025-03-25,Standard,East,Organic
3416,2024-03-14,Basic,Central,Organic
3417,2024-10-02,Basic,East,Paid Search
3418,2024-02-17,Standard,Central,Organic
3419,2024-07-29,Standard,South,Paid Search
3420,2024-07-09,Standard,South,Paid Search
3421,2024-11-10,Basic,South,Organic
3422,2024-04-22,Standard,Central,Organic
3423,2024-06-18,Basic,Central,Partnership
3424,2025-04-12,Basic,South,Organic
3425,2024-01-14,Basic,Central,Social Ads
3426,2024-10-14,Basic,West,Organic
3427,2024-07-07,Basic,West,Paid Search
3428,2024-06-03,Basic,Central,Organic
3429,2025-04-15,Premium,Central,Organic
3430,2024-03-15,Basic,North,Organic
3431,2024-10-03,Basic,North,Organic
3432,2024-12-08,Basic,East,Referral
3433,2025-02-28,Standard,East,Social Ads
3434,2025-05-25,Basic,East,Organic
3435,2024-06-30,Premium,South,Paid Search
3436,2025-04-02,Premium,West,Referral
3437,2024-03-04,Basic,South,Social Ads
3438,2024-09-16,Standard,Central,Organic
3439,2024-07-11,Basic,North,Referral
3440,2025-02-09,Standard,Central,Organic
3441,2024-04-02,Basic,Central,Paid Search
3442,2025-03-05,Basic,North,Paid Search
3443,2025-03-09,Basic,Central,Referral
3444,2025-02-07,Standard,East,Referral
3445,2025-03-09,Basic,North,Referral
3446,2024-04-21,Basic,Central,Organic
3447,2025-01-09,Standard,East,Referral
3448,2024-02-28,Standard,East,Organic
3449,2024-02-12,Premium,West,Organic
3450,2024-07-25,Basic,East,Paid Search
3451,2024-10-22,Standard,South,Paid Search
3452,2024-04-27,Standard,North,Paid Search
3453,2024-08-09,Basic,North,Paid Search
3454,2024-06-14,Standard,North,Referral
3455,2024-06-04,Basic,Central,Organic
3456,2024-07-02,Premium,Central,Organic
3457,2024-03-30,Basic,South,Referral
3458,2024-04-03,Standard,East,Organic
3459,2024-01-13,Basic,Central,Paid Search
3460,2025-03-13,Premium,East,Social Ads
3461,2024-05-29,Basic,East,Paid Search
3462,2024-01-08,Premium,Central,Social Ads
3463,2024-01-29,Premium,Central,Organic
3464,2024-10-22,Basic,South,Referral
3465,2024-12-05,Premium,West,Organic
3466,2025-03-14,Premium,North,Organic
3467,2024-05-23,Basic,Central,Organic
3468,2024-02-14,Basic,Central,Paid Search
3469,2024-08-26,Standard,East,Social Ads
3470,2024-06-03,Basic,West,Referral
3471,2024-06-29,Basic,Central,Social Ads
3472,2024-08-02,Basic,West,Paid Search
3473,2024-03-28,Basic,North,Referral
3474,2024-09-12,Basic,East,Paid Search
3475,2025-05-25,Basic,South,Paid Search
3476,2024-03-13,Premium,North,Paid Search
3477,2024-06-27,Standard,West,Organic
3478,2024-07-30,Basic,West,Referral
3479,2024-08-21,Standard,North,Organic
3480,2025-04-09,Standard,West,Paid Search
3481,2024-08-10,Premium,South,Social Ads
3482,2024-09-20,Basic,South,Referral
3483,2024-07-25,Basic,West,Referral
3484,2024-12-31,Premium,West,Paid Search
3485,2024-10-02,Premium,South,Social Ads
3486,2025-01-14,Standard,West,Organic
3487,2024-11-04,Standard,Central,Paid Search
3488,2024-09-24,Basic,East,Referral
3489,2024-03-04,Standard,Central,Referral
3490,2024-12-15,Basic,West,Referral
3491,2025-05-08,Basic,West,Organic
3492,2024-04-07,Premium,East,Referral
3493,2024-03-11,Basic,West,Referral
3494,2024-12-29,Standard,East,Organic
3495,2024-10-02,Premium,South,Paid Search
3496,2024-02-19,Basic,East,Social Ads
3497,2024-12-23,Premium,East,Paid Search
3498,2025-04-29,Premium,Central,Partnership
3499,2024-03-24,Standard,West,Paid Search
3500,2024-10-22,Basic,South,Social Ads
3501,2024-08-23,Basic,North,Social Ads
3502,2024-02-25,Basic,East,Paid Search
3503,2024-12-25,Basic,North,Referral
3504,2024-04-19,Basic,West,Paid Search
3505,2024-07-10,Premium,East,Organic
3506,2024-04-02,Basic,North,Organic
3507,2024-02-29,Standard,Central,Organic
3508,2024-02-08,Basic,North,Social Ads
3509,2024-02-18,Standard,Central,Referral
3510,2025-02-23,Premium,South,Organic
3511,2024-01-13,Basic,West,Organic
3512,2024-02-05,Basic,North,Organic
3513,2024-04-10,Standard,East,Social Ads
3514,2024-03-26,Standard,West,Partnership
3515,2025-05-30,Standard,North,Social Ads
3516,2024-08-10,Basic,East,Paid Search
3517,2024-12-03,Basic,East,Paid Search
3518,2024-06-14,Premium,East,Organic
3519,2025-01-17,Premium,East,Social Ads
3520,2025-01-10,Standard,North,Paid Search
3521,2025-04-15,Premium,South,Social Ads
3522,2024-01-31,Standard,Central,Referral
3523,2025-01-09,Basic,Central,Social Ads
3524,2024-01-11,Basic,Central,Social Ads
3525,2024-10-28,Basic,South,Referral
3526,2024-04-05,Standard,East,Partnership
3527,2024-07-08,Basic,East,Paid Search
3528,2025-03-28,Basic,West,Organic
3529,2024-07-10,Standard,Central,Paid Search
3530,2025-04-30,Standard,Central,Social Ads
3531,2024-09-22,Standard,East,Organic
3532,2025-02-27,Premium,Central,Organic
3533,2024-05-07,Basic,East,Organic
3534,2024-08-25,Standard,East,Social Ads
3535,2024-12-20,Standard,East,Paid Search
3536,2024-04-21,Standard,North,Organic
3537,2025-03-21,Basic,North,Organic
3538,2024-12-08,Basic,North,Social Ads
3539,2024-05-24,Premium,North,Organic
3540,2024-03-05,Standard,South,Organic
3541,2024-09-03,Premium,West,Social Ads
3542,2025-05-04,Standard,West,Paid Search
3543,2025-03-14,Standard,East,Organic
3544,2024-04-15,Premium,Central,Social Ads
3545,2024-06-29,Standard,North,Organic
3546,2024-07-02,Basic,West,Social Ads
3547,2024-08-13,Standard,West,Organic
3548,2024-03-29,Premium,North,Organic
3549,2025-01-05,Basic,South,Social Ads
3550,2025-02-02,Basic,South,Social Ads
3551,2024-04-15,Basic,West,Organic
3552,2024-09-27,Premium,South,Organic
3553,2025-05-17,Basic,North,Referral
3554,2024-02-01,Standard,West,Social Ads
3555,2025-01-27,Basic,North,Organic
3556,2024-02-09,Basic,South,Social Ads
3557,2024-08-05,Standard,North,Organic
3558,2024-03-22,Basic,South,Paid Search
3559,2024-07-19,Standard,South,Organic
3560,2025-03-22,Standard,North,Organic
3561,2025-03-03,Premium,South,Organic
3562,2024-02-07,Basic,East,Paid Search
3563,2024-07-29,Premium,North,Organic
3564,2025-03-19,Standard,East,Organic
3565,2024-11-22,Premium,North,Organic
3566,2024-08-14,Standard,South,Organic
3567,2024-02-17,Standard,South,Social Ads
3568,2024-01-18,Premium,West,Organic
3569,2025-03-14,Premium,West,Social Ads
3570,2024-07-05,Basic,East,Organic
3571,2024-12-10,Basic,South,Organic
3572,2024-08-11,Basic,West,Paid Search
3573,2025-05-02,Basic,South,Partnership
3574,2024-08-16,Basic,North,Organic
3575,2025-01-24,Basic,West,Organic
3576,2024-07-06,Premium,East,Paid Search
3577,2024-09-26,Basic,West,Referral
3578,2024-11-05,Standard,South,Partnership
3579,2024-05-11,Basic,Central,Paid Search
3580,2024-03-12,Basic,Central,Paid Search
3581,2024-07-05,Basic,South,Social Ads
3582,2025-04-30,Basic,North,Paid Search
3583,2024-07-09,Standard,West,Social Ads
3584,2025-02-25,Premium,Central,Referral
3585,2024-04-29,Basic,North,Social Ads
3586,2024-08-07,Standard,South,Paid Search
3587,2024-02-22,Standard,North,Paid Search
3588,2025-03-26,Premium,South,Social Ads
3589,2025-02-15,Standard,West,Paid Search
3590,2024-08-24,Standard,North,Paid Search
3591,2025-02-09,Standard,West,Organic
3592,2025-02-25,Premium,North,Organic
3593,2024-09-03,Basic,South,Paid Search
3594,2024-03-12,Basic,South,Social Ads
3595,2024-07-03,Premium,North,Organic
3596,2024-01-06,Standard,South,Paid Search
3597,2024-07-24,Standard,East,Organic
3598,2025-01-21,Standard,East,Organic
3599,2024-03-16,Basic,West,Partnership
3600,2024-06-25,Standard,East,Referral
3601,2024-12-14,Standard,East,Organic
3602,2024-09-11,Basic,Central,Social Ads
3603,2024-11-03,Standard,Central,Organic
3604,2024-12-10,Premium,Central,Partnership
3605,2024-05-06,Basic,Central,Organic
3606,2024-10-13,Standard,South,Organic
3607,2025-05-01,Basic,West,Paid Search
3608,2025-01-17,Standard,West,Referral
3609,2025-02-09,Basic,East,Organic
3610,2025-01-22,Standard,West,Social Ads
3611,2024-10-02,Premium,East,Organic
3612,2025-05-14,Basic,West,Referral
3613,2024-12-02,Premium,North,Organic
3614,2025-04-25,Premium,North,Referral
3615,2024-09-29,Basic,West,Paid Search
3616,2024-02-27,Basic,South,Organic
3617,2024-11-23,Premium,East,Partnership
3618,2024-04-18,Premium,West,Partnership
3619,2024-10-05,Basic,East,Social Ads
3620,2024-11-23,Basic,Central,Organic
3621,2024-11-10,Basic,West,Paid Search
3622,2025-04-18,Premium,South,Paid Search
3623,2024-04-20,Basic,Central,Paid Search
3624,2024-08-16,Standard,West,Paid Search
3625,2025-05-11,Premium,North,Organic
3626,2024-06-04,Basic,West,Social Ads
3627,2025-04-17,Standard,North,Social Ads
3628,2024-09-28,Basic,North,Organic
3629,2024-01-02,Premium,West,Paid Search
3630,2025-05-25,Basic,West,Paid Search
3631,2024-10-12,Standard,North,Social Ads
3632,2024-01-13,Standard,East,Organic
3633,2025-05-12,Basic,Central,Paid Search
3634,2024-08-25,Basic,South,Organic
3635,2024-04-03,Basic,West,Paid Search
3636,2024-12-03,Basic,Central,Social Ads
3637,2024-06-19,Premium,Central,Social Ads
3638,2025-04-11,Premium,East,Organic
3639,2024-05-22,Standard,Central,Paid Search
3640,2024-07-19,Standard,West,Partnership
3641,2024-06-28,Standard,Central,Organic
3642,2024-12-29,Premium,West,Referral
